0.44865828959354825,0.609138787279681,1
0.4566677783039578,0.5867951201252634,5
0.45956029483356164,0.581198810759263,1
0.4424942738181645,0.5442075814339106,2
0.4465176132233888,0.5470119841108901,2
0.45005292117734186,0.5498916850881151,1
0.4524971252040593,0.5537246557722327,1
0.4296538359550895,0.5462276844990487,1
0.4165404090194931,0.5700374096572268,1
0.41064818316499707,0.5789758660619012,6
0.4422688650555957,0.5761778059187085,1
0.4445725568137713,0.572166572037225,2
0.4528917544092055,0.529317566265439,2
0.4623322956230551,0.5230744202723581,2
0.47080787003885216,0.5069111709618297,2
0.4729529296795957,0.4993159031078069,5
0.4763983258166163,0.49313393077048967,3
0.48625164547231875,0.4730508304677764,1
0.4898234859310718,0.4611610179703428,1
0.49898327788794633,0.4490538281482585,1
0.5336923928981843,0.5064228033909742,2
0.5285978845654792,0.5030372570148397,2
0.5195243353460359,0.4972507282355029,3
0.5135737208650144,0.49517285661028404,2
0.508643694372334,0.4936959921563996,3
0.5029334351467438,0.49010208399293836,1
0.49807082951817117,0.485581044416974,3
0.5047592606999651,0.4730208339949988,2
0.5035636031341685,0.5689754078728274,3
0.5066131558938635,0.5618942591550627,1
0.515965076753566,0.5414970434174168,1
0.4996151255175661,0.5194623373482072,2
0.5122854782936191,0.5266246499590321,1
0.5187776337335088,0.530358058494464,1
0.4698813101110452,0.555061996074938,4
0.4762325290546045,0.5434358516449923,3
0.4784564003306732,0.537152013167652,2
0.47987571530940454,0.5309923006606844,2
0.4831380077964921,0.5248864721977553,1
0.4850315703568875,0.5190359224837369,4
0.44215751658590396,0.5216214167606283,4
0.4472940518798385,0.5250198049722975,3
0.4062103032533995,0.40229727280600497,1
0.34386124694246734,0.4872784867793126,1
0.2982519873325147,0.5504000242155752,1
0.3434322306173895,0.7564539703568887,1
0.36851796538482395,0.626683428693074,1
0.37585881594611,0.5985623004572631,2
0.37518391898773307,0.575195656937682,1
0.33973683454578313,0.5855343568688757,1
0.31996625999738354,0.5534286429381727,1
0.35117714345395756,0.5533424567488876,2
0.34451141515457834,0.5509527503029144,2
0.36486385213724304,0.5443977938766767,1
0.3809129857503794,0.5183271162996749,1
0.3771624909956203,0.5632957276475727,2
0.3927448492931213,0.53916288994918,2
0.3962551240633858,0.48111264246020435,1
0.39296107474186204,0.4767232361197644,2
0.38209858783819484,0.4692869268547395,8
0.37244244868808746,0.4602753535552848,2
0.37497350527433626,0.4882036765092021,2
0.3566467110421468,0.49896328749968044,1
0.4155980363004204,0.5027798687854294,1
0.440896437972425,0.4622057270743002,1
0.41405549210774373,0.46503860941873576,1
0.4500931249577302,0.4110706407992318,1
0.4579498105502313,0.40178105446949186,1
0.4730059721846581,0.41288273763026584,1
0.4746358996472538,0.40931307623359886,1
0.4772252480935926,0.404438770394729,4
0.48005935894387736,0.40718701499813376,1
0.49063238688984045,0.41530191816322093,1
0.4968888472517456,0.4175790838666295,3
0.501932874378995,0.4232477332852798,2
0.5066922046387249,0.4277657543159453,2
0.4665861506020313,0.3666219381604645,1
0.4555424885148744,0.347070251852671,1
0.48223631129167854,0.3415678948970731,1
0.4850332568180923,0.3833439445280067,1
0.525446241416147,0.3932833720996863,1
0.5187681627802855,0.4007034682190239,1
0.515784510982271,0.40937391945933826,1
0.5036193334908633,0.39378739217026365,1
0.5206960669396854,0.4443579903497213,1
0.5168373036166648,0.4505278443095479,2
0.514243725584186,0.4555923902327706,2
0.4562459723378819,0.4645570784832027,1
0.45218177746236166,0.4703439725629448,1
